,loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collection_recovery_fee,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,executive,senior,emp_length_yrs,term_yrs,bad_loan,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A1,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G2,sub_grade_G3,sub_grade_G4,sub_grade_G5,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,pymnt_plan_n,pymnt_plan_y,application_type_INDIVIDUAL,application_type_JOINT
141787,11200.0,11.99,57000.0,13.28,0.0,3.0,11.0,0.0,5752.0,24.0,15.0,0.0,0.0,0.0,0.0,75.0,98282.0,24300.0,0,0,8,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
108727,21975.0,20.99,68000.0,33.11,1.0,0.0,12.0,0.0,11250.0,31.6,29.0,0.0,0.0,0.0,0.0,0.0,49845.0,35600.0,0,0,10,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
150519,6000.0,22.45,70000.0,24.21,0.0,1.0,13.0,1.0,17312.0,67.9,31.0,0.0,0.0,0.0,0.0,0.0,74379.0,25500.0,0,0,6,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
132506,11800.0,24.08,40000.0,23.82,0.0,2.0,10.0,0.0,10861.0,83.5,25.0,0.0,0.0,0.0,0.0,0.0,148127.0,13000.0,0,0,10,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
146559,35000.0,12.49,160000.0,14.12,0.0,0.0,6.0,0.0,12810.0,88.3,27.0,0.0,0.0,0.0,0.0,0.0,42014.0,14500.0,1,0,5,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
194915,7500.0,11.99,66000.0,17.56,0.0,1.0,16.0,0.0,8785.0,18.9,30.0,0.0,0.0,0.0,0.0,289.0,92566.0,46600.0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
56819,7800.0,11.14,110000.0,20.75,1.0,1.0,13.0,0.0,59879.0,64.3,38.0,0.0,0.0,0.0,0.0,0.0,560838.0,93100.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
54348,18000.0,7.9,65000.0,12.7,0.0,0.0,5.0,0.0,6572.0,21.8,18.0,0.0,0.0,0.0,0.0,0.0,228370.0,30100.0,0,0,6,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
77103,5000.0,14.33,110000.0,27.49,0.0,2.0,13.0,0.0,14532.0,89.7,30.0,0.0,0.0,0.0,0.0,0.0,355968.0,16200.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
69065,10000.0,15.8,42500.0,24.85,0.0,2.0,13.0,1.0,11492.0,65.3,32.0,1184.4,11.844000000000001,0.0,0.0,0.0,130673.0,17600.0,0,0,10,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
157774,15000.0,12.85,93000.0,10.95,0.0,0.0,4.0,1.0,7403.0,96.1,10.0,0.0,0.0,0.0,0.0,0.0,28045.0,7700.0,0,1,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
40873,2000.0,13.11,32000.0,10.91,0.0,0.0,6.0,0.0,10719.0,39.0,7.0,0.0,0.0,0.0,0.0,0.0,10719.0,27500.0,0,0,5,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
123857,1000.0,20.2,65000.0,9.27,0.0,1.0,8.0,0.0,7266.0,36.7,16.0,0.0,0.0,0.0,0.0,769.0,25252.0,19800.0,0,0,3,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
24733,5600.0,6.03,62000.0,10.32,0.0,0.0,5.0,0.0,5102.0,17.7,18.0,0.0,0.0,0.0,0.0,0.0,47341.0,28903.0,0,0,2,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
130763,8250.0,16.99,31000.0,13.05,0.0,0.0,5.0,0.0,6108.0,83.7,9.0,0.0,0.0,0.0,0.0,0.0,108133.0,7300.0,0,1,6,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
67400,8000.0,15.8,57000.0,33.79,0.0,0.0,17.0,0.0,33986.0,95.2,27.0,0.0,0.0,0.0,0.0,0.0,75044.0,35700.0,0,0,7,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
57503,18000.0,15.8,65000.0,15.44,1.0,1.0,16.0,0.0,16571.0,36.9,35.0,0.0,0.0,0.0,0.0,0.0,37395.0,44900.0,0,0,7,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
25489,3600.0,18.25,43000.0,30.64,2.0,1.0,11.0,0.0,22052.0,47.3,28.0,0.0,0.0,0.0,0.0,0.0,44638.0,46600.0,0,0,8,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
92815,8000.0,7.49,93808.0,13.15,2.0,1.0,10.0,0.0,11835.0,38.7,29.0,0.0,0.0,0.0,0.0,0.0,22083.0,30600.0,0,0,10,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5866,22000.0,14.3,55000.0,9.88,0.0,1.0,9.0,0.0,1288.0,5.1,18.0,0.0,0.0,0.0,0.0,0.0,18555.0,25300.0,0,0,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
65473,17600.0,11.14,50000.0,26.95,0.0,0.0,12.0,0.0,25444.0,71.7,35.0,0.0,0.0,0.0,0.0,0.0,35140.0,35500.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
50039,6500.0,10.16,41000.0,18.5,0.0,1.0,6.0,1.0,11467.0,37.8,15.0,0.0,0.0,0.0,0.0,0.0,143343.0,30300.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
28461,10000.0,9.71,72000.0,21.88,1.0,0.0,18.0,0.0,14747.0,60.9,45.0,0.0,0.0,0.0,0.0,0.0,309088.0,24200.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
15977,16000.0,12.99,95000.0,10.17,0.0,0.0,11.0,0.0,12710.0,65.5,29.0,0.0,0.0,0.0,0.0,0.0,72495.0,19400.0,0,1,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
125967,15000.0,16.29,65000.0,22.62,0.0,2.0,13.0,0.0,19754.0,77.2,32.0,0.0,0.0,0.0,0.0,0.0,87908.0,25600.0,0,1,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
154835,12000.0,12.99,60000.0,25.58,2.0,0.0,12.0,0.0,8559.0,40.8,37.0,0.0,0.0,0.0,1.0,2143.0,99096.0,21000.0,0,1,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
171567,7000.0,6.24,75000.0,9.66,0.0,0.0,10.0,1.0,7489.0,21.3,18.0,0.0,0.0,0.0,0.0,0.0,56978.0,35200.0,0,1,2,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
147094,33600.0,15.61,87500.0,16.51,0.0,0.0,14.0,0.0,13276.0,32.9,47.0,0.0,0.0,0.0,0.0,81.0,54564.0,40300.0,0,1,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
98768,28200.0,11.99,64105.0,19.34,0.0,0.0,7.0,0.0,34718.0,86.6,15.0,0.0,0.0,0.0,0.0,0.0,183494.0,40100.0,0,1,10,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
39746,14000.0,18.49,54027.0,27.08,0.0,1.0,10.0,0.0,4333.0,23.4,27.0,0.0,0.0,0.0,0.0,0.0,98951.0,18500.0,0,0,10,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
154453,6700.0,18.92,42000.0,9.09,0.0,1.0,7.0,0.0,2434.0,52.9,11.0,0.0,0.0,0.0,0.0,0.0,6724.0,4600.0,0,0,10,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
51249,3200.0,15.8,53000.0,17.55,0.0,2.0,8.0,1.0,6782.0,30.5,21.0,0.0,0.0,0.0,0.0,664.0,114922.0,22200.0,0,0,5,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
17912,7000.0,22.4,85000.0,16.83,0.0,2.0,15.0,0.0,14949.0,54.8,22.0,925.22,9.2522,0.0,0.0,0.0,27515.0,27300.0,0,0,4,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
195088,9000.0,8.67,52046.0,26.68,2.0,0.0,25.0,0.0,7323.0,34.1,36.0,0.0,0.0,0.0,0.0,0.0,70245.0,21500.0,0,0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
38209,11500.0,6.62,35000.0,18.0,0.0,0.0,8.0,0.0,8707.0,45.1,15.0,0.0,0.0,0.0,0.0,0.0,60147.0,19300.0,0,0,4,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
67199,2000.0,21.98,24000.0,11.1,0.0,0.0,11.0,0.0,1622.0,49.2,23.0,0.0,0.0,0.0,0.0,261.0,11658.0,3300.0,0,0,4,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
19482,7000.0,9.99,40000.0,7.83,0.0,0.0,5.0,0.0,1914.0,18.8,10.0,0.0,0.0,0.0,0.0,0.0,6155.0,10200.0,1,1,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
153766,17000.0,24.99,60000.0,7.3,0.0,1.0,4.0,0.0,13616.0,100.1,17.0,2331.53,419.675400005,0.0,0.0,0.0,183272.0,13600.0,0,0,10,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
196933,13000.0,14.31,37600.0,23.78,0.0,0.0,8.0,0.0,12959.0,68.2,17.0,0.0,0.0,0.0,0.0,0.0,19394.0,19000.0,0,0,2,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
41887,9750.0,10.16,50000.0,10.51,0.0,1.0,11.0,0.0,2660.0,31.4,33.0,0.0,0.0,0.0,0.0,808.0,123515.0,8700.0,0,0,5,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
173091,10000.0,13.33,27900.0,10.97,0.0,0.0,9.0,0.0,9593.0,44.8,14.0,0.0,0.0,0.0,0.0,0.0,9593.0,21400.0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
188936,25500.0,13.99,70000.0,15.22,0.0,1.0,7.0,0.0,22320.0,74.2,38.0,0.0,0.0,0.0,0.0,0.0,303525.0,30100.0,0,0,10,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
88098,10000.0,18.49,36254.4,18.37,3.0,1.0,13.0,0.0,15220.0,83.2,28.0,753.69,7.4153,0.0,0.0,0.0,25941.0,18300.0,0,0,2,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
73237,22400.0,15.31,62400.0,19.75,0.0,0.0,13.0,0.0,22783.0,69.7,23.0,0.0,0.0,0.0,0.0,0.0,31724.0,32700.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
62568,11000.0,14.33,58500.0,12.62,0.0,0.0,8.0,0.0,17143.0,61.2,15.0,0.0,0.0,0.0,0.0,0.0,40790.0,28000.0,0,0,5,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
48685,5500.0,22.47,37500.0,6.75,2.0,3.0,9.0,0.0,4057.0,37.9,17.0,0.0,0.0,0.0,0.0,0.0,4057.0,10300.0,0,0,2,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
131612,24500.0,13.35,100000.0,10.84,0.0,1.0,7.0,0.0,9898.0,65.5,13.0,0.0,0.0,0.0,0.0,15068.0,32352.0,15100.0,0,0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
44668,7750.0,19.72,94000.0,4.88,0.0,1.0,15.0,0.0,4432.0,48.2,26.0,806.33,8.0633000006,0.0,0.0,101.0,25749.0,9200.0,0,0,5,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
155352,18225.0,11.99,47000.0,22.96,0.0,1.0,5.0,0.0,15651.0,86.9,14.0,0.0,0.0,0.0,0.0,0.0,25944.0,18000.0,0,0,6,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
185059,23875.0,13.99,86000.0,15.81,0.0,0.0,8.0,0.0,15940.0,88.6,21.0,0.0,0.0,0.0,0.0,0.0,51069.0,18000.0,0,0,7,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
78442,13000.0,15.8,52000.0,11.3,0.0,1.0,5.0,0.0,8773.0,76.3,25.0,0.0,0.0,0.0,0.0,0.0,13789.0,11500.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
147642,30000.0,15.31,65000.0,15.12,0.0,0.0,6.0,0.0,14893.0,65.6,24.0,0.0,0.0,0.0,0.0,0.0,219074.0,22700.0,0,1,8,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
73463,8000.0,15.8,30000.0,10.32,0.0,2.0,9.0,0.0,5586.0,47.7,34.0,0.0,0.0,0.0,0.0,0.0,5586.0,11700.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
185079,3000.0,16.55,50000.0,5.3,1.0,0.0,7.0,1.0,974.0,13.7,8.0,0.0,0.0,0.0,0.0,0.0,6020.0,7100.0,0,0,10,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
110466,8650.0,14.99,29000.0,38.45,0.0,2.0,14.0,0.0,4459.0,19.7,21.0,0.0,0.0,0.0,0.0,0.0,42794.0,22600.0,0,1,6,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
21413,30000.0,23.1,75000.0,17.89,0.0,1.0,8.0,0.0,33201.0,86.1,26.0,0.0,0.0,0.0,0.0,0.0,444836.0,38562.0,0,0,2,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
139452,4800.0,8.9,65000.0,6.68,0.0,0.0,9.0,0.0,1765.0,32.7,16.0,0.0,0.0,0.0,0.0,0.0,176461.0,5400.0,0,0,10,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
87655,2600.0,12.12,45000.0,27.73,0.0,0.0,4.0,0.0,2038.0,67.9,13.0,0.0,0.0,0.0,0.0,0.0,182006.0,3000.0,0,0,7,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
